tweet_id,favorites,retweets,user_followers,user_favourites,date_time
819588359383371776,9775,2020,8783217,146149,2017-01-12 16:54:26
819347104292290561,7321,1227,8783217,146149,2017-01-12 00:55:47
819238181065359361,2300,413,8783217,146149,2017-01-11 17:42:57
819227688460238848,23417,6845,8783218,146149,2017-01-11 17:01:16
819015337530290176,0,37468,8783218,146149,2017-01-11 02:57:27
819015331746349057,0,19272,8783218,146149,2017-01-11 02:57:26
819006400881917954,45927,19272,8783218,146149,2017-01-11 02:21:57
819004803107983360,88140,37468,8783218,146149,2017-01-11 02:15:36
818646164899774465,0,21381,8783218,146149,2017-01-10 02:30:30
818627210458333184,22765,7669,8783218,146149,2017-01-10 01:15:10
818614493328580609,9995,2611,8783218,146149,2017-01-10 00:24:38
818588835076603904,0,6263,8783218,146149,2017-01-09 22:42:41
818536468981415936,11071,2506,8783218,146149,2017-01-09 19:14:36
818307523543449600,0,8244,8783218,146149,2017-01-09 04:04:51
818259473185828864,11198,2312,8783218,146149,2017-01-09 00:53:55
818145370475810820,12488,2618,8783218,146149,2017-01-08 17:20:31
817908911860748288,4938,818,8783218,146149,2017-01-08 01:40:55
817827839487737858,52491,27549,8783218,146149,2017-01-07 20:18:46
817777686764523521,10914,2743,8783218,146149,2017-01-07 16:59:28
817536400337801217,11957,3022,8783218,146149,2017-01-07 01:00:41
817502432452313088,0,3458,8783218,146149,2017-01-06 22:45:43
817423860136083457,34423,15003,8783218,146149,2017-01-06 17:33:29
817415592588222464,5697,972,8783218,146149,2017-01-06 17:00:38
817181837579653120,0,8622,8783217,146149,2017-01-06 01:31:47
817171292965273600,8912,2061,8783217,146149,2017-01-06 00:49:53
817120970343411712,12404,2650,8783217,146149,2017-01-05 21:29:55
817056546584727552,8732,1676,8783217,146149,2017-01-05 17:13:55
816829038950027264,0,4796,8783217,146149,2017-01-05 02:09:53
816816676327063552,10191,2077,8783217,146149,2017-01-05 01:20:46
816697700272001025,9970,2236,8783217,146149,2017-01-04 17:27:59
816450570814898180,30980,8244,8783217,146149,2017-01-04 01:05:59
816336735214911488,8751,1980,8783217,146149,2017-01-03 17:33:39
816091915477250048,9075,2185,8783217,146149,2017-01-03 01:20:49
816062466425819140,0,1043,8783217,146149,2017-01-02 23:23:48
816014286006976512,0,5384,8783217,146149,2017-01-02 20:12:21
815990720817401858,5043,1043,8783217,146149,2017-01-02 18:38:42
815966073409433600,22789,8622,8783217,146149,2017-01-02 17:00:46
815745968457060357,0,4222,8783217,146149,2017-01-02 02:26:09
815736392542261248,10024,2314,8783217,146149,2017-01-02 01:48:06
815639385530101762,8362,1681,8783217,146149,2017-01-01 19:22:38
815390420867969024,10539,3880,8783217,146149,2017-01-01 02:53:20
814986499976527872,7785,1300,8783217,146149,2016-12-31 00:08:17
814638523311648768,11466,2753,8783217,146149,2016-12-30 01:05:33
814578408554463233,0,5956,8783218,146149,2016-12-29 21:06:41
814530161257443328,8812,1905,8783218,146149,2016-12-29 17:54:58
814153002265309185,29294,8864,8783218,146149,2016-12-28 16:56:16
813944609378369540,0,3246,8783218,146149,2016-12-28 03:08:11
813910438903693312,9462,1906,8783218,146149,2016-12-28 00:52:25
813812741911748608,37078,14266,8783218,146149,2016-12-27 18:24:12
813800681631023104,8474,1801,8783218,146149,2016-12-27 17:36:16
813217897535406080,18989,7446,8783218,146149,2016-12-26 03:00:30
813202720496779264,9406,1843,8783218,146149,2016-12-26 02:00:11
813187593374461952,20260,4459,8783218,146149,2016-12-26 01:00:05
813172488309972993,9446,1967,8783218,146149,2016-12-26 00:00:03
813157409116065792,7915,2261,8783218,146149,2016-12-25 23:00:08
813142292504645637,8633,2434,8783218,146149,2016-12-25 22:00:04
813130366689148928,4562,457,8783218,146149,2016-12-25 21:12:41
813127251579564032,12079,3196,8783218,146149,2016-12-25 21:00:18
813112105746448384,10515,2801,8783218,146149,2016-12-25 20:00:07
813096984823349248,10764,3693,8783218,146149,2016-12-25 19:00:02
813081950185472002,10075,2834,8783218,146149,2016-12-25 18:00:17
813066809284972545,8112,1997,8783218,146149,2016-12-25 17:00:08
813051746834595840,21389,7523,8783218,146149,2016-12-25 16:00:16
812781120811126785,7721,1948,8783218,146149,2016-12-24 22:04:54
812709060537683968,6743,1464,8783218,146149,2016-12-24 17:18:34
812503143955202048,6193,1248,8783218,146149,2016-12-24 03:40:19
812466873996607488,8119,1980,8783218,146149,2016-12-24 01:16:12
812372279581671427,13926,3740,8783218,146149,2016-12-23 19:00:19
811985624773361665,7398,1432,8783218,146149,2016-12-22 17:23:53
811744202451197953,7694,1636,8783218,146149,2016-12-22 01:24:33
811647686436880384,5720,760,8783219,146149,2016-12-21 19:01:02
811627233043480576,13019,3152,8783219,146149,2016-12-21 17:39:46
811386762094317568,21347,6519,8783219,146149,2016-12-21 01:44:13
810984652412424192,5447,1470,8783219,146149,2016-12-19 23:06:23
810896069567610880,9207,1809,8783219,146149,2016-12-19 17:14:23
810657578271330305,11196,2710,8783219,146149,2016-12-19 01:26:42
810284430598270976,36002,11558,8783220,146149,2016-12-18 00:43:57
810254108431155201,15007,3447,8783220,146149,2016-12-17 22:43:27
809920764300447744,15836,4032,8783220,146149,2016-12-17 00:38:52
809808892968534016,0,5014,8783220,146149,2016-12-16 17:14:20
809448704142938112,7079,1499,8783220,146149,2016-12-15 17:23:04
809220051211603969,20331,5728,8783220,146149,2016-12-15 02:14:29
809084759137812480,13514,3609,8783220,146149,2016-12-14 17:16:53
808838249661788160,10324,3117,8783220,146149,2016-12-14 00:57:20
808733504066486276,8067,2218,8783220,146149,2016-12-13 18:01:07
808501579447930884,11527,2670,8783220,146149,2016-12-13 02:39:32
808344865868283904,43476,21381,8783220,146149,2016-12-12 16:16:49
808134635716833280,0,6075,8783220,146149,2016-12-12 02:21:26
808106460588765185,8970,2253,8783220,146149,2016-12-12 00:29:28
808001312164028416,12788,3616,8783220,146149,2016-12-11 17:31:39
807621403335917568,14882,3717,8783220,146149,2016-12-10 16:22:02
807106840509214720,120821,56810,8783220,146149,2016-12-09 06:17:20
807059379405148160,0,7523,8783220,146149,2016-12-09 03:08:45
807010152071229440,13337,3953,8783220,146149,2016-12-08 23:53:08
806629075125202948,76333,35526,8783220,146149,2016-12-07 22:38:52
806620845233815552,0,5667,8783220,146149,2016-12-07 22:06:10
806576416489959424,5000,1992,8783220,146149,2016-12-07 19:09:37
806542213899489280,10441,2408,8783220,146149,2016-12-07 16:53:43
806242860592926720,0,11915,8783221,146149,2016-12-06 21:04:11
806219024703037440,6569,1219,8783221,146149,2016-12-06 19:29:28
805958939288408065,0,5496,8783221,146149,2016-12-06 02:15:59
805932879469572096,8455,1963,8783221,146149,2016-12-06 00:32:26
805826884734976000,6706,1875,8783221,146149,2016-12-05 17:31:15
805823200554876929,0,8229,8783221,146149,2016-12-05 17:16:37
805520635690676224,5871,1700,8783221,146149,2016-12-04 21:14:20
805487436403003392,8969,2579,8783221,146149,2016-12-04 19:02:24
805207613751304193,7986,1756,8783221,146149,2016-12-04 00:30:29
804738756058218496,13987,3909,8783221,146149,2016-12-02 17:27:25
804475857670639616,6275,2065,8783221,146149,2016-12-02 00:02:45
804413760345620481,0,3313,8783221,146149,2016-12-01 19:56:00
804026241225523202,45441,16562,8783221,146149,2016-11-30 18:16:08
803773340896923648,10272,2814,8783221,146149,2016-11-30 01:31:12
803692223237865472,0,7609,8783221,146149,2016-11-29 20:08:52
803638050916102144,11183,4236,8783221,146149,2016-11-29 16:33:36
803380650405482500,7938,1908,8783221,146149,2016-11-28 23:30:47
803321560782307329,0,5456,8783220,146149,2016-11-28 19:35:59
803276597545603072,10245,2517,8783220,146149,2016-11-28 16:37:19
802952499103731712,9211,2060,8783220,146149,2016-11-27 19:09:28
802624713319034886,0,2984,8783220,146149,2016-11-26 21:26:58
802600418706604034,7253,1506,8783220,146149,2016-11-26 19:50:26
802572683846291456,9117,2572,8783220,146149,2016-11-26 18:00:13
802323869084381190,16567,5979,8783220,146149,2016-11-26 01:31:31
802265048156610565,6909,1412,8783220,146149,2016-11-25 21:37:47
802239329049477120,9259,2688,8783220,146149,2016-11-25 19:55:35
802185808107208704,0,279,8783220,146149,2016-11-25 16:22:55
801958328846974976,7910,1752,8783220,146149,2016-11-25 01:18:59
801854953262350336,1811,243,8783220,146149,2016-11-24 18:28:13
801538201127157760,8396,2117,8783220,146149,2016-11-23 21:29:33
801285448605831168,6185,845,8783220,146149,2016-11-23 04:45:12
801167903437357056,25006,6075,8783220,146149,2016-11-22 20:58:07
801127390143516673,0,4047,8783220,146149,2016-11-22 18:17:08
801115127852503040,8250,2155,8783220,146149,2016-11-22 17:28:25
800859414831898624,696,98,8783220,146149,2016-11-22 00:32:18
800855607700029440,0,1650,8783220,146149,2016-11-22 00:17:10
800751577355128832,10781,2866,8783220,146149,2016-11-21 17:23:47
800513324630806528,13411,3062,8783220,146149,2016-11-21 01:37:04
800459316964663297,9699,2226,8783220,146149,2016-11-20 22:02:27
800443802682937345,0,4424,8783220,146149,2016-11-20 21:00:48
800388270626521089,11395,2877,8783220,146149,2016-11-20 17:20:08
800188575492947969,0,4039,8783220,146149,2016-11-20 04:06:37
800141422401830912,15619,2608,8783220,146149,2016-11-20 00:59:15
800018252395122689,28963,13499,8783220,146149,2016-11-19 16:49:49
799774291445383169,0,4812,8783220,146149,2016-11-19 00:40:24
799757965289017345,8565,2219,8783220,146149,2016-11-18 23:35:32
799422933579902976,8221,1972,8783220,146149,2016-11-18 01:24:14
799308762079035393,0,5608,8783220,146149,2016-11-17 17:50:33
799297110730567681,10097,2834,8783220,146149,2016-11-17 17:04:16
799063482566066176,8232,2522,8783220,146149,2016-11-17 01:35:54
798933969379225600,13377,4583,8783220,146149,2016-11-16 17:01:16
798925684722855936,7645,1478,8783220,146149,2016-11-16 16:28:21
798705661114773508,0,6812,8783220,146149,2016-11-16 01:54:03
798701998996647937,0,7987,8783220,146149,2016-11-16 01:39:30
798697898615730177,0,6662,8783219,146149,2016-11-16 01:23:12
798694562394996736,0,5083,8783219,146149,2016-11-16 01:09:57
798686750113755136,0,2390,8783219,146149,2016-11-16 00:38:54
798682547630837760,0,4834,8783220,146149,2016-11-16 00:22:12
798673117451325440,0,5680,8783220,146149,2016-11-15 23:44:44
798665375516884993,0,4014,8783220,146149,2016-11-15 23:13:58
798644042770751489,0,1899,8783220,146149,2016-11-15 21:49:12
798628517273620480,0,2023,8783220,146149,2016-11-15 20:47:30
798585098161549313,0,5859,8783220,146149,2016-11-15 17:54:59
798576900688019456,0,5996,8783220,146149,2016-11-15 17:22:24
798340744599797760,0,3432,8783221,146149,2016-11-15 01:44:00
798209839306514432,10647,2623,8783221,146149,2016-11-14 17:03:50
797971864723324932,11866,3184,8783221,146149,2016-11-14 01:18:12
797545162159308800,14855,4992,8783221,146149,2016-11-12 21:02:38
797236660651966464,20372,6752,8783220,146149,2016-11-12 00:36:46
797165961484890113,227,26,8783220,146149,2016-11-11 19:55:50
796904159865868288,0,9147,8783220,146149,2016-11-11 02:35:32
796865951799083009,7853,1960,8783220,146149,2016-11-11 00:03:42
796759840936919040,12101,3123,8783220,146149,2016-11-10 17:02:03
796563435802726400,0,7449,8783220,146149,2016-11-10 04:01:37
796484825502875648,7735,1806,8783220,146149,2016-11-09 22:49:15
796387464403357696,11242,4255,8783220,146149,2016-11-09 16:22:22
796177847564038144,0,14641,8783220,146149,2016-11-09 02:29:25
796149749086875649,32947,14641,8783220,146149,2016-11-09 00:37:46
796125600683540480,5070,1856,8783220,146149,2016-11-08 23:01:49
796116448414461957,9309,2475,8783220,146149,2016-11-08 22:25:27
796080075804475393,8644,2374,8783219,146149,2016-11-08 20:00:55
796031486298386433,11044,3803,8783219,146149,2016-11-08 16:47:50
795464331001561088,50727,24247,8783218,146149,2016-11-07 03:14:10
795400264262053889,10275,2948,8783218,146149,2016-11-06 22:59:35
795076730285391872,16550,5561,8783218,146149,2016-11-06 01:33:58
794983741416415232,0,3462,8783218,146149,2016-11-05 19:24:28
794926597468000259,10473,2366,8783218,146149,2016-11-05 15:37:24
794355576146903043,0,10565,8783218,146149,2016-11-04 01:48:22
794332329137291264,9785,2740,8783218,146149,2016-11-04 00:15:59
794205286408003585,9418,3398,8783218,146149,2016-11-03 15:51:10
793962221541933056,17197,5014,8783218,146149,2016-11-02 23:45:19
793845145112371200,9430,1916,8783218,146149,2016-11-02 16:00:06
793614319594401792,0,3216,8783218,146149,2016-11-02 00:42:53
793601777308463104,8150,1669,8783218,146149,2016-11-01 23:53:02
793500921481273345,10904,2435,8783218,146149,2016-11-01 17:12:16
793286476301799424,25144,9399,8783218,146149,2016-11-01 03:00:09
793271401113350145,8886,2455,8783218,146149,2016-11-01 02:00:14
793256262322548741,20405,8556,8783218,146149,2016-11-01 01:00:05
793241302385262592,10737,3379,8783218,146149,2016-11-01 00:00:38
793226087023144960,10051,2940,8783218,146149,2016-10-31 23:00:11
793210959003287553,9115,2869,8783218,146149,2016-10-31 22:00:04
793195938047070209,15616,5772,8783218,146149,2016-10-31 21:00:23
793180763617361921,7080,2051,8783218,146149,2016-10-31 20:00:05
793165685325201412,9622,2854,8783218,146149,2016-10-31 19:00:10
793150605191548928,6315,1743,8783218,146149,2016-10-31 18:00:14
793135492858580992,6572,2556,8783218,146149,2016-10-31 17:00:11
793120401413079041,12952,4015,8783218,146149,2016-10-31 16:00:13
792913359805018113,14643,4076,8783218,146149,2016-10-31 02:17:31
792883833364439040,11549,4375,8783218,146149,2016-10-31 00:20:11
792773781206999040,7505,1719,8783218,146149,2016-10-30 17:02:53
792394556390137856,13743,4399,8783218,146149,2016-10-29 15:55:58
792050063153438720,7312,1849,8783218,146149,2016-10-28 17:07:05
791821351946420224,0,21609,8783218,146149,2016-10-28 01:58:16
791784077045166082,0,9827,8783219,146149,2016-10-27 23:30:09
791780927877898241,0,3911,8783219,146149,2016-10-27 23:17:38
791774931465953280,46080,22755,8783219,146149,2016-10-27 22:53:48
791672322847637504,11998,3216,8783219,146149,2016-10-27 16:06:04
791406955684368384,13408,4222,8783219,146149,2016-10-26 22:31:36
791312159183634433,8963,2597,8783219,146149,2016-10-26 16:14:55
791026214425268224,0,4199,8783219,146149,2016-10-25 21:18:40
790987426131050500,10046,2184,8783219,146149,2016-10-25 18:44:32
790946055508652032,17000,4796,8783219,146149,2016-10-25 16:00:09
790723298204217344,0,2368,8783219,146149,2016-10-25 01:14:59
790698755171364864,8401,1973,8783219,146149,2016-10-24 23:37:28
790581949425475584,21075,7337,8783219,146149,2016-10-24 15:53:19
790337589677002753,7998,1925,8783219,146149,2016-10-23 23:42:19
790277117346975746,12816,3246,8783219,146149,2016-10-23 19:42:02
790227638568808452,0,3657,8783219,146149,2016-10-23 16:25:25
789986466051088384,9455,2368,8783219,146149,2016-10-23 00:27:05
789960241177853952,0,4217,8783220,146149,2016-10-22 22:42:52
789903600034189313,10569,4225,8783220,146149,2016-10-22 18:57:48
789628658055020548,7655,1817,8783219,146149,2016-10-22 00:45:17
789599242079838210,6896,1972,8783219,146149,2016-10-21 22:48:24
789530877013393408,11976,3462,8783219,146149,2016-10-21 18:16:44
789314372632018944,8829,2350,8783219,146149,2016-10-21 03:56:25
789280767834746880,0,5065,8783219,146149,2016-10-21 01:42:53
789268448748703744,9289,2668,8783219,146149,2016-10-21 00:53:56
789137962068021249,9913,2865,8783219,146149,2016-10-20 16:15:26
788908386943430656,27985,12755,8783219,146149,2016-10-20 01:03:11
788765914992902144,27907,10565,8783219,146149,2016-10-19 15:37:03
788552643979468800,0,7351,8783219,146149,2016-10-19 01:29:35
788412144018661376,15862,5395,8783219,146149,2016-10-18 16:11:17
788178268662984705,7365,2145,8783219,146149,2016-10-18 00:41:57
788150585577050112,6243,1317,8783219,146149,2016-10-17 22:51:57
788070120937619456,0,3505,8783219,146149,2016-10-17 17:32:13
788039637453406209,6247,1351,8783220,146149,2016-10-17 15:31:05
787810552592695296,8811,3123,8783220,146149,2016-10-17 00:20:47
787717603741622272,10459,2847,8783220,146149,2016-10-16 18:11:26
787397959788929025,11086,2905,8783220,146149,2016-10-15 21:01:17
787322443945877504,7940,1780,8783220,146149,2016-10-15 16:01:13
787111942498508800,0,6896,8783220,146149,2016-10-15 02:04:45
786963064373534720,27141,8149,8783220,146149,2016-10-14 16:13:10
786729988674449408,0,2472,8783220,146149,2016-10-14 00:47:00
786709082849828864,18615,6244,8783220,146149,2016-10-13 23:23:56
786664955043049472,10809,2614,8783220,146149,2016-10-13 20:28:35
786595970293370880,9616,3182,8782470,146148,2016-10-13 15:54:28
786363235746385920,11101,3589,8783220,146149,2016-10-13 00:29:39
786286427768250368,8125,2912,8783221,146149,2016-10-12 19:24:27
786233965241827333,15560,4851,8783221,146149,2016-10-12 15:55:59
786051337297522688,1454,158,8783221,146149,2016-10-12 03:50:17
786036967502913536,0,7173,8783221,146149,2016-10-12 02:53:11
785927819176054784,11611,3253,8783221,146149,2016-10-11 19:39:28
785872687017132033,6818,1859,8783221,146149,2016-10-11 16:00:24
785639753186217984,7983,2283,8783221,146149,2016-10-11 00:34:48
785533386513321988,9282,2037,8783221,146149,2016-10-10 17:32:08
785515384317313025,6222,1287,8783221,146149,2016-10-10 16:20:36
785264754247995392,7393,1676,8783221,146149,2016-10-09 23:44:41
785170936622350336,12268,4937,8783221,146149,2016-10-09 17:31:53
784826020293709826,10307,3313,8783221,146149,2016-10-08 18:41:19
784517518371221505,9140,2590,8783220,146149,2016-10-07 22:15:26
784431430411685888,5801,1297,8783220,146149,2016-10-07 16:33:21
784183165795655680,20463,8229,8783221,146149,2016-10-07 00:06:50
784057939640352768,30320,11354,8783221,146149,2016-10-06 15:49:14
783839966405230592,30576,10994,8783221,146149,2016-10-06 01:23:05
783821107061198850,7489,2010,8783221,146149,2016-10-06 00:08:09
783695101801398276,10658,3283,8783221,146149,2016-10-05 15:47:27
783466772167098368,8605,2291,8783221,146149,2016-10-05 00:40:09
783391753726550016,17180,5598,8783221,146149,2016-10-04 19:42:03
783347506784731136,0,5662,8783221,146149,2016-10-04 16:46:14
783334639985389568,29688,11915,8783221,146149,2016-10-04 15:55:06
783085703974514689,8300,2242,8783221,146149,2016-10-03 23:25:55
782969140009107456,24552,7523,8783221,146149,2016-10-03 15:42:44
782747134529531904,7614,1438,8783221,146149,2016-10-03 01:00:34
782722598790725632,17576,5496,8783222,146149,2016-10-02 23:23:04
782598640137187329,7935,1912,8783222,146149,2016-10-02 15:10:30
782305867769217024,16935,5686,8783222,146149,2016-10-01 19:47:08
782021823840026624,0,6335,8783222,146149,2016-10-01 00:58:26
781955203444699136,11308,3441,8783222,146149,2016-09-30 20:33:43
781661882474196992,10605,2776,8783222,146149,2016-09-30 01:08:10
781655249211752448,4062,1147,8783222,146149,2016-09-30 00:41:48
781524693396357120,21077,5667,8783222,146149,2016-09-29 16:03:01
781308096455073793,7258,2595,8783222,146149,2016-09-29 01:42:20
781251288990355457,8564,2117,8783222,146149,2016-09-28 21:56:36
781163403222056960,9971,2788,8783222,146149,2016-09-28 16:07:23
780931614150983680,22007,7449,8783222,146149,2016-09-28 00:46:20
780858289093574656,7304,2047,8783222,146149,2016-09-27 19:54:58
780800785462489090,5582,1327,8783222,146149,2016-09-27 16:06:28
780601303617732608,12310,3405,8783222,146149,2016-09-27 02:53:48
780543529827336192,6406,1771,8783222,146149,2016-09-26 23:04:13
780496263422808064,0,3768,8783222,146149,2016-09-26 19:56:24
780476555013349377,0,116,8783222,146149,2016-09-26 18:38:05
780459368902959104,5377,1098,8783222,146149,2016-09-26 17:29:48
780192070812196864,8850,2288,8783223,146149,2016-09-25 23:47:39
780092040432480260,0,2337,8783223,146149,2016-09-25 17:10:10
780074436359819264,12388,5061,8783223,146149,2016-09-25 16:00:13
779834332596887552,19204,7173,8783223,146149,2016-09-25 00:06:08
779377524342161408,8945,3167,8783223,146149,2016-09-23 17:50:56
779124354206535695,0,18644,8783223,146149,2016-09-23 01:04:56
779056095788752897,15001,4604,8783223,146149,2016-09-22 20:33:42
778990705243029504,20288,7341,8783223,146149,2016-09-22 16:13:51
778774459159379968,0,10075,8783223,146149,2016-09-22 01:54:34
778764940568104960,882,367,8783223,146149,2016-09-22 01:16:45
778748913645780993,6995,1338,8783223,146149,2016-09-22 00:13:04
778650543019483137,5860,1528,8783223,146149,2016-09-21 17:42:10
778624900596654080,4712,1027,8783223,146149,2016-09-21 16:00:17
778408200802557953,13810,4407,8783223,146149,2016-09-21 01:39:11
778396591732486144,0,12452,8783223,146149,2016-09-21 00:53:04
778383385161035776,5929,1121,8783223,146149,2016-09-21 00:00:35
778286810187399168,10536,3354,8783223,146149,2016-09-20 17:36:50
778039087836069888,8632,2688,8783223,146149,2016-09-20 01:12:28
778027034220126208,6650,1642,8783223,146149,2016-09-20 00:24:34
777953400541634568,0,3586,8783223,146149,2016-09-19 19:31:59
777885040357281792,6449,1652,8783223,146149,2016-09-19 15:00:20
777684233540206592,11404,2984,8783223,146149,2016-09-19 01:42:24
777641927919427584,0,4301,8783223,146149,2016-09-18 22:54:18
777621514455814149,8882,2539,8783223,146149,2016-09-18 21:33:11
777189768882946048,14476,4371,8783223,146149,2016-09-17 16:57:35
776819012571455488,0,13912,8783223,146149,2016-09-16 16:24:19
776813020089548800,4946,1231,8783223,146149,2016-09-16 16:00:31
776477788987613185,8949,2828,8783223,146149,2016-09-15 17:48:25
776249906839351296,0,9285,8783223,146149,2016-09-15 02:42:54
776218204058357768,30343,16119,8783223,146149,2016-09-15 00:36:55
776201521193218049,9760,2549,8783223,146149,2016-09-14 23:30:38
776113305656188928,11938,4424,8783223,146149,2016-09-14 17:40:06
776088319444877312,1863,153,8783223,146149,2016-09-14 16:00:49
775898661951791106,0,16793,8783223,146149,2016-09-14 03:27:11
775842724423557120,11888,2695,8783223,146149,2016-09-13 23:44:54
775733305207554048,14052,4047,8783223,146149,2016-09-13 16:30:07
775729183532220416,13164,4661,8783223,146149,2016-09-13 16:13:44
775364825476165632,7499,3018,8783223,146149,2016-09-12 16:05:54
775350846108426240,10305,3962,8783223,146149,2016-09-12 15:10:21
775085132600442880,15766,4812,8783223,146149,2016-09-11 21:34:30
774757898236878852,8720,1815,8783223,146149,2016-09-10 23:54:11
774639387460112384,6832,1757,8783223,146149,2016-09-10 16:03:16
774314403806253056,22068,5608,8783223,146149,2016-09-09 18:31:54
773985732834758656,10878,3931,8783224,146149,2016-09-08 20:45:53
773922284943896577,6483,1772,8783223,146149,2016-09-08 16:33:46
773704687002451968,6691,1650,8783223,146149,2016-09-08 02:09:06
773670353721753600,5418,1331,8783223,146149,2016-09-07 23:52:41
773547596996571136,22406,6263,8783223,146149,2016-09-07 15:44:53
773336787167145985,0,5160,8783225,146149,2016-09-07 01:47:12
773308824254029826,23621,7580,8783225,146149,2016-09-06 23:56:05
773247561583001600,9577,3290,8783225,146149,2016-09-06 19:52:39
773191612633579521,10118,4203,8783226,146149,2016-09-06 16:10:20
772877495989305348,8684,3938,8783226,146149,2016-09-05 19:22:09
772826264096874500,8168,2381,8783226,146149,2016-09-05 15:58:34
772615324260794368,0,3427,8783226,146149,2016-09-05 02:00:22
772581559778025472,6580,1718,8783226,146149,2016-09-04 23:46:12
772193107915964416,6117,1410,8783226,146149,2016-09-03 22:02:38
772152991789019136,3846,1148,8783226,146149,2016-09-03 19:23:13
772117678702071809,3825,751,8783226,146149,2016-09-03 17:02:54
772114945936949249,2762,473,8783226,146149,2016-09-03 16:52:02
772102971039580160,4052,952,8783226,146149,2016-09-03 16:04:27
771908950375665664,6663,1932,8783226,146149,2016-09-03 03:13:29
771770456517009408,12154,3432,8783226,146149,2016-09-02 18:03:10
771500966810099713,8355,2643,8783226,146149,2016-09-02 00:12:18
771380798096281600,10615,5160,8783226,146149,2016-09-01 16:14:48
771171053431250945,0,7578,8783226,146149,2016-09-01 02:21:21
771136648247640064,9261,2971,8783226,146149,2016-09-01 00:04:38
771102124360998913,6316,1458,8783226,146149,2016-08-31 21:47:27
771014301343748096,6970,1680,8783226,146149,2016-08-31 15:58:28
770787852854652928,4983,1216,8783226,146149,2016-08-31 00:58:39
770772759874076672,5241,1432,8783226,146149,2016-08-30 23:58:40
770655142660169732,7421,1790,8783226,146149,2016-08-30 16:11:18
770414278348247044,6393,2126,8783226,146149,2016-08-30 00:14:12
770293558247038976,6312,1502,8783226,146149,2016-08-29 16:14:30
770093767776997377,0,3096,8783226,146149,2016-08-29 03:00:36
770069151037685760,7685,2327,8783226,146149,2016-08-29 01:22:47
769940425801170949,31705,9691,8783226,146149,2016-08-28 16:51:16
769695466921623552,6481,1696,8783226,146149,2016-08-28 00:37:54
769335591808995329,0,7827,8783226,146149,2016-08-27 00:47:53
769212283578875904,5460,1746,8783226,146149,2016-08-26 16:37:54
768970937022709760,14518,6594,8783226,146149,2016-08-26 00:38:52
768909767477751808,0,2712,8783226,146149,2016-08-25 20:35:48
768855141948723200,4247,900,8783226,146149,2016-08-25 16:58:45
768609597686943744,4169,1218,8783226,146149,2016-08-25 00:43:02
768596291618299904,5093,1296,8783226,146149,2016-08-24 23:50:10
768554158521745409,0,5904,8783226,146149,2016-08-24 21:02:45
768473857036525572,13768,3476,8783226,146149,2016-08-24 15:43:39
768193404517830656,10983,3586,8783226,146149,2016-08-23 21:09:14
767884188863397888,4794,1400,8783226,146149,2016-08-23 00:40:31
767754930266464257,16173,5456,8783226,146149,2016-08-22 16:06:54
767500508068192258,7577,2369,8783225,146149,2016-08-21 23:15:55
767191397493538821,12412,3812,8783225,146149,2016-08-21 02:47:37
767122157629476866,10269,2892,8783225,146149,2016-08-20 22:12:29
766864461642756096,0,5699,8783225,146149,2016-08-20 05:08:29
766793450729734144,5122,1370,8783225,146149,2016-08-20 00:26:19
766714921925144576,2635,383,8783225,146149,2016-08-19 19:14:16
766693177336135680,4057,807,8783225,146149,2016-08-19 17:47:52
766423258543644672,6056,1606,8783225,146149,2016-08-18 23:55:18
766313316352462849,6857,1912,8783225,146149,2016-08-18 16:38:26
766078092750233600,0,2659,8783225,146149,2016-08-18 01:03:45
766069199026450432,4272,863,8782475,146148,2016-08-18 00:28:24
766008592277377025,3779,502,8783225,146149,2016-08-17 20:27:34
765719909049503744,7299,2169,8783225,146149,2016-08-17 01:20:27
765669560888528897,5235,1238,8783225,146149,2016-08-16 22:00:23
765395769549590528,26853,3413,8783225,146149,2016-08-16 03:52:26
765371061932261376,7134,2189,8783225,146149,2016-08-16 02:14:15
765222098633691136,11734,3427,8783225,146149,2016-08-15 16:22:20
764857477905154048,6509,1793,8783225,146149,2016-08-14 16:13:27
764259802650378240,6077,1518,8783225,146149,2016-08-13 00:38:30
763956972077010945,763,56,8783225,146149,2016-08-12 04:35:10
763837565564780549,12717,4199,8783225,146149,2016-08-11 20:40:41
763183847194451968,5433,1486,8783225,146149,2016-08-10 01:23:03
763167063695355904,0,3053,8783225,146149,2016-08-10 00:16:21
763103485927849985,7428,2315,8783225,146149,2016-08-09 20:03:43
762699858130116608,12248,3657,8783225,146149,2016-08-08 17:19:51
762471784394268675,11313,6479,8783225,146149,2016-08-08 02:13:34
762464539388485633,10385,4217,8783225,146149,2016-08-08 01:44:46
762316489655476224,4834,1132,8783225,146149,2016-08-07 15:56:28
762035686371364864,32163,15695,8783225,146149,2016-08-06 21:20:40
761976711479193600,5452,2032,8783225,146149,2016-08-06 17:26:19
761750502866649088,0,3961,8783225,146149,2016-08-06 02:27:27
761745352076779520,4307,872,8783225,146149,2016-08-06 02:06:59
761672994376806400,49920,29375,8783225,146149,2016-08-05 21:19:27
761599872357261312,4162,1199,8783225,146149,2016-08-05 16:28:54
761371037149827077,0,18226,8783225,146149,2016-08-05 01:19:35
761334018830917632,5236,1462,8783225,146149,2016-08-04 22:52:29
